DIVA;PlatformText;Municipality;MunicipalityID;Longitude;Latitude
60201744;Erbpostgasse;Wien;49000001;48.3081501;16.426746
60201745;Johannes-von-Gott-Platz;Wien;49000001;48.2158799;16.3824052
60201746;Soldanellenweg;Wien;49000001;48.2202613;16.4884064
60201747;Joseph-Roth-Gasse;Wien;49000001;48.2219491;16.394227
60201749;Gasometer;Wien;49000001;48.1855294;16.4177628
60201751;Marietta-Blau-Gasse;Wien;49000001;48.2413966;16.4590404
60201752;Breitenlee Schule;Wien;49000001;48.2512432;16.5014858
60201753;Franz-Schreker-Gasse;Wien;49000001;48.1532311;16.3629476
60201754;Rudolf-Hausner-Gasse;Wien;49000001;48.2656687;16.473692
60201755;Antonsplatz;Wien;49000001;48.1702605;16.3784975
60201756;Simmering S+U/Kaiserebersdorfer Str.;Wien;49000001;48.1691881;16.4219131
60201757;Gottschalkgasse/Enkplatz;Wien;49000001;48.1748494;16.4145828
60201758;Savoyenstraße;Wien;49000001;48.2180706;16.2787755
60201759;Stillfriedplatz;Wien;49000001;48.2129588;16.3097943
60201760;Hertha-Firnberg-Straße;Wien;49000001;48.166474;16.3463647
60201761;Wienerberg City;Wien;49000001;48.1679539;16.3447208
60201763;Steinmüllergasse;Wien;49000001;48.2244986;16.3059226
60201764;Umlauftgasse;Wien;49000001;48.2247021;16.3025898
60201766;Jenschikweg;Wien;49000001;48.2240677;16.2933821
60201767;Spinozagasse;Wien;49000001;48.2243191;16.2981252
60201768;Karl-Metschl-Gasse;Wien;49000001;48.2236009;16.3027426
60201769;Nottendorfer Gasse;Wien;49000001;48.1919135;16.4128131
60201770;Franzosengraben;Wien;49000001;48.1877094;16.4138282
60201772;Skraupstraße/Justgasse;Wien;49000001;48.2766646;16.4152835
60201773;Lackenjöchelgasse;Wien;49000001;48.2433589;16.4930057
60201774;Ginsterweg;Wien;49000001;48.254527;16.4990065
60201775;Halban-Kurz-Straße;Wien;49000001;48.1330367;16.3627231
60201777;Mühlweg;Wien;49000001;48.2937306;16.3925022
60201780;Kaiserebersdorf;Wien;49000001;48.1464226;16.4656161
60201781;Undsetgasse;Wien;49000001;48.1521823;16.367538
60201782;Pensionistenwohnhaus Föhrenhof;Wien;49000001;48.1658149;16.2723256
60201784;Döblerhofstraße;Wien;49000001;48.1854395;16.4151577
60201785;Ober St. Veit U/F.-Boos-Gasse;Wien;49000001;48.1920992;16.2750834
60201786;Gewerbepark Stadlau;Wien;49000001;48.2456083;16.4628134
60201787;Absbergbrücke;Wien;49000001;48.1677142;16.3865194
60201788;Aspern Sportplatz;Wien;49000001;48.2136711;16.4806988
60201789;Linzer Straße/Flötzersteig;Wien;49000001;48.2006919;16.2655164
60201790;Bahnhofstraße;Wien;49000001;48.2007757;16.2639533
60201792;Untere Kaistraße;Wien;49000001;48.1367776;16.3991048
60201794;Schmerlingplatz/Volkstheater U;Wien;49000001;48.2064995;16.3582135
60201795;Am Heumarkt;Wien;49000001;48.1986442;16.3768805
60201796;Jubiläumswarte;Wien;49000001;48.2211171;16.2654086
60201797;Hotel NH Danube City;Wien;49000001;48.2351981;16.4220837
60201799;Stachegasse;Wien;49000001;48.1618544;16.3116538
60201800;Höhenstraße/Rohrerwiese;Wien;49000001;48.2668049;16.2963376
60201801;Stranitzkygasse;Wien;49000001;48.1760235;16.3181487
60201802;Stryeckgasse;Wien;49000001;48.2593775;16.3961584
60201803;Kurpark Nordosteingang;Wien;49000001;48.1517508;16.4063812
60201804;Hederichgasse;Wien;49000001;48.1527637;16.4052763
60201805;Burgenlandgasse;Wien;49000001;48.1525779;16.4033
60201806;Neuwaldegger Straße;Wien;49000001;48.2369273;16.2878575
60201807;Plankenmaisstraße;Wien;49000001;48.2296751;16.4681134
60201808;Kieslerweg;Wien;49000001;48.2385966;16.5030219
60201809;Fuchsenzeile;Wien;49000001;48.2402898;16.5016924
60201810;Süßenbrunner Straße/Breitenleer Straße;Wien;49000001;48.2510279;16.4769079
60201812;Laimgrubengasse;Wien;49000001;48.1992968;16.3593993
60201813;Akademietheater;Wien;49000001;48.2003446;16.3766739
60201814;Im Gestockert;Wien;49000001;48.2062959;16.5113583
60201815;Ährengrubenweg;Wien;49000001;48.253564;16.3119593
60201816;Carl-Appel-Straße;Wien;49000001;48.1687687;16.3449185
60201821;Schottenwald;Wien;49000001;48.2305787;16.2581592
60201822;Hanslteich;Wien;49000001;48.2376513;16.2691186
60201823;Zentralfriedhof Kindergräber;Wien;49000001;48.1498929;16.4453681
60201825;Haidersberggasse;Wien;49000001;48.224355;16.24331
60201826;Korngoldgasse;Wien;49000001;48.2155986;16.2304551
60201828;Zentralfriedhof Tor 11;Wien;49000001;48.1519546;16.4293511
60201829;Zentralfriedhof Mahnmal 1938/45;Wien;49000001;48.1494374;16.4419455
60201830;Zentralfriedhof Friedhof-Gärtnerei;Wien;49000001;48.1481068;16.4404004
60201831;Zentralfriedhof Halle 3/Gr. 40;Wien;49000001;48.1467403;16.4431133
60201832;Zentralfriedhof Gruppe 121;Wien;49000001;48.1448882;16.4481978
60201833;Zentralfriedhof Gruppe 152;Wien;49000001;48.145038;16.451297
60201834;Zentralfriedhof Gruppe 147;Wien;49000001;48.143018;16.4509286
60201835;Zentralfriedhof Gruppe 142;Wien;49000001;48.1421728;16.4478564
60201836;Zentralfriedhof Gruppe 66;Wien;49000001;48.143995;16.4459789
60201837;Zentralfriedhof Gruppe 84;Wien;49000001;48.1424785;16.4424845
60201838;Zentralfriedhof Tor 9/Gruppe 82;Wien;49000001;48.1438572;16.4391966
60201839;Zentralfriedhof Kriegsgräber;Wien;49000001;48.1454876;16.4358549
60201840;Zentralfriedhof Kriegsgräber 1.WK;Wien;49000001;48.1465125;16.43369
60201841;Zentralfriedhof Gruppe 78;Wien;49000001;48.1482807;16.4302404
60201842;Zentralfriedhof Gruppe 74;Wien;49000001;48.1504803;16.4327198
60201843;Zentralfriedhof Gruppe 47;Wien;49000001;48.1526258;16.4350464
60201844;Zentralfriedhof Gruppe 11;Wien;49000001;48.1549151;16.4375887
60201846;Phillipsgasse;Wien;49000001;48.189566;16.3088781
60201847;Weinzierlgasse;Wien;49000001;48.192177;16.2957537
60201848;Praterstern/Lassallestraße;Wien;49000001;48.2196208;16.3938227
60201850;Breitenfurter Str./Hetzendorfer Str.;Wien;49000001;48.1644548;16.3150944
60201851;Franz-Sebek-Straße;Wien;49000001;48.2697708;16.4230449
60201852;Eckartsaugasse;Wien;49000001;48.1666058;16.3157502
60201853;Hanusch-Krankenhaus;Wien;49000001;48.1988118;16.2937774
60201854;Zinnergasse/Kaserne;Wien;49000001;48.1673727;16.4753628
60201855;Wienflußaufsicht;Wien;49000001;48.2063019;16.2331231
60201856;Iselgasse;Wien;49000001;48.2834558;16.4569294
60201857;Am Schöpfwerk/Eibesbrunnerg.;Wien;49000001;48.1605301;16.3299705
60201858;Aderklaaer Straße;Wien;49000001;48.2635698;16.4516383
60201859;Großfeldsiedlung;Wien;49000001;48.2706318;16.448072
60201860;Rennbahnweg;Wien;49000001;48.257356;16.4494464
60201861;Kürschnergasse;Wien;49000001;48.2762042;16.4462754
60201862;Anton-Sattler-Gasse;Wien;49000001;48.2542339;16.4430504
60201863;Hirschstettner Straße;Wien;49000001;48.2353597;16.4627774
60201865;Weinheimergasse;Wien;49000001;48.2136771;16.3111867
60201866;Stammersdorfer Straße/Brünner Straße;Wien;49000001;48.2987148;16.4207632
60201867;Aspernallee/Schule;Wien;49000001;48.1968418;16.4439847
60201868;Steinhagegasse;Wien;49000001;48.1848825;16.3406335
60201869;Josef-Prangl-Straße;Wien;49000001;48.1345894;16.3563899
60201871;Pierre-de-Coubertin-Platz;Wien;49000001;48.2060864;16.4180683
60201872;Inzersdorfer Straße/Bernhardtstalgasse;Wien;49000001;48.1731541;16.3611959
60201873;Kainachgasse;Wien;49000001;48.281776;16.4482966
60201874;Stadlauer Brücke;Wien;49000001;48.2002608;16.4387295
60201875;Kleine Stadtgutgasse;Wien;49000001;48.2196029;16.388909
60201876;Volkertplatz;Wien;49000001;48.2227451;16.3856121
60201878;Pichlgasse;Wien;49000001;48.2509202;16.4884692
60201880;Margaretenstraße;Wien;49000001;48.1855653;16.3448825
60201881;Welthandelsplatz;Wien;49000001;48.2154849;16.4051595
60201882;Nußdorf Friedhof;Wien;49000001;48.2604121;16.3581327
60201883;Heiligenstädter Friedhof;Wien;49000001;48.2600174;16.3463827
60201884;Frohes-Schaffen-Weg;Wien;49000001;48.2758634;16.4410112
60201885;Rosannagasse;Wien;49000001;48.2770173;16.445934
60201886;Tauschekgasse;Wien;49000001;48.2754389;16.434193
60201887;Petritschgasse;Wien;49000001;48.279594;16.4352261
60201888;Leopoldau, Betriebsgarage;Wien;49000001;48.2802875;16.4303842
60201889;Großbauerstraße;Wien;49000001;48.2809809;16.4261172
60201890;Ignaz-Köck-Straße;Wien;49000001;48.2657584;16.3992755
60201891;Taborstraße;Wien;49000001;48.2189744;16.3808331
60201892;Messe-Prater;Wien;49000001;48.2177893;16.4056985
60201893;Krieau;Wien;49000001;48.2144912;16.4141247
60201894;Stadion;Wien;49000001;48.2110792;16.4197661
60201895;Marathonweg;Wien;49000001;48.2086906;16.4268268
60201896;Schipanygasse;Wien;49000001;48.2014703;16.4369598
60201897;Leopold-Moses-Gasse;Wien;49000001;48.2230084;16.3955295
60201898;Harkortstraße;Wien;49000001;48.2221825;16.399042
60201900;Radetzkystraße/Matthäusgasse;Wien;49000001;48.2109055;16.3883071
60201901;Erlafstraße;Wien;49000001;48.2206144;16.4023028
60201903;Langenzersdorfer Straße;Wien;49000001;48.298171;16.3848306
60201905;Molkereistraße;Wien;49000001;48.2180886;16.4011171
60201906;Max-Winter-Platz;Wien;49000001;48.2210453;16.4003715
60201908;Atzgersdorf, Ziedlergasse;Wien;49000001;48.1512414;16.296104
60201909;Melchartgasse;Wien;49000001;48.1723393;16.2951159
60201910;Absberggasse;Wien;49000001;48.1759577;16.3906068
60201911;Niedermeierweg;Wien;49000001;48.206254;16.48325
60201912;Hlawkagasse;Wien;49000001;48.1791025;16.3829711
60201913;Rosenackerstraße;Wien;49000001;48.2242772;16.3058507
60201914;Neu Leopoldau;Wien;49000001;48.2730474;16.4262789
60201915;Ferdinand-Platzer-Gasse;Wien;49000001;48.2648375;16.420889
60201916;Kaisergrund/Franz-Sebek-Straße;Wien;49000001;48.2684134;16.4205027
60201917;Paukerwerkstraße;Wien;49000001;48.2698724;16.4266382
60201918;Krakauer Straße;Wien;49000001;48.2244687;16.3931939
60201919;Bruno-Marek-Allee;Wien;49000001;48.2284603;16.3925921
60201920;Eduardgasse;Wien;49000001;48.2227211;16.3400137
60201921;Johann-Nepomuk-Vogl-Platz;Wien;49000001;48.223954;16.3365821
60201924;Mona-Lisa-Steiner-Weg;Wien;49000001;48.1594395;16.2956459
60201925;Lavendelweg;Wien;49000001;48.2257793;16.4933022
60201926;Hagenbrunner Straße;Wien;49000001;48.3021808;16.4064351
60201927;Edergasse;Wien;49000001;48.2777048;16.4091211
60201929;Käthe-Recheis-Gasse;Wien;49000001;48.2286638;16.5122836
60201930;Ilse-Buck-Straße;Wien;49000001;48.2312848;16.5119063
60201934;An der Kuhtrift;Wien;49000001;48.1452658;16.3970836
60201935;Atzgersdorf, Bildungscampus;Wien;49000001;48.1522662;16.3009369
60201936;Valentingasse;Wien;49000001;48.1481248;16.2627226
60201937;Auer-Welsbach-Straße;Wien;49000001;48.152452;16.3060843
60201938;Seybelgasse;Wien;49000001;48.1375989;16.2946667
60201942;Hans-Czermak-Gasse;Wien;49000001;48.2562675;16.4259465
60201943;Satzingerweg;Wien;49000001;48.257679;16.4264496
60201945;Quadenstraße;Wien;49000001;48.235234;16.4682571
60201946;Guido-Lammer-Gasse;Wien;49000001;48.2327688;16.4716797
60201947;Wildgartenallee;Wien;49000001;48.1584808;16.2992481
60202003;Wolfgang-Pauli-Gasse;Wien;49000001;48.2070143;16.2159833
60202004;Herzmanskystraße;Wien;49000001;48.2095287;16.2149502
60202006;Schloss Neugebäude;Wien;49000001;48.1610215;16.4478654
60202500;Leebgasse/Siccardsburggasse;Wien;49000001;48.1759577;16.3701072
60202503;Anastasius-Grün-Gasse;Wien;49000001;48.2299384;16.3494729
60202910;Betriebshof Favoriten;Wien;49000001;48.1784017;16.3730627
60202911;Betriebshof Simmering;Wien;49000001;48.1668335;16.4239253
60202912;Zimmermannplatz;Wien;49000001;48.2163408;16.3428613
60202913;Betriebshof Speising;Wien;49000001;48.1707338;16.2899236
60202915;Betriebshof Rudolfsheim;Wien;49000001;48.1902247;16.3224516
60202916;Betriebshof Ottakring;Wien;49000001;48.208924;16.3042877
60202917;Betriebshof Hernals;Wien;49000001;48.2224338;16.3211131
60202918;Betriebshof Gürtel;Wien;49000001;48.2309138;16.3499041
60202920;Betriebshof Brigittenau;Wien;49000001;48.235976;16.3665948
60202921;Betriebshof Floridsdorf;Wien;49000001;48.2631511;16.3994642
60202922;Betriebshof Kagran;Wien;49000001;48.2449801;16.4348937
60202923;Betriebshof Spetterbrücke;Wien;49000001;48.2083074;16.3107016
60202924;Betriebshof Raxstraße;Wien;49000001;48.1632325;16.3669092
60202925;Betriebshof Leopoldau;Wien;49000001;48.2802695;16.430501
60202950;Speising, Gallgasse;Wien;49000001;48.1694757;16.2861058
60202953;Pensionisten-Wohnhaus Laaer Berg;Wien;49000001;48.1512534;16.3845701
60202954;Gartenschaugasse;Wien;49000001;48.1490718;16.3966165
60203556;Groß-Enzersdorf Busbahnhof;Groß-Enzersdorf;43008021;48.2000632;16.5493121
60203558;Groß-Enzersdorf Stadtmauer;Groß-Enzersdorf;43008021;48.2051285;16.5493032
60203895;Kledering Bahnhof;Kledering;43007040;48.1324491;16.4397267
60203897;Kledering Kirche;Kledering;43007040;48.1321313;16.4353968
60204092;Kledering Bahnhofplatz;Kledering;43007040;48.1318915;16.4383971
60204735;Schwechat B10/Rathausplatz;Schwechat;43007040;48.1412077;16.4761174
60204808;Schwechat Möhringgasse;Schwechat;43007040;48.1407162;16.4797736
60205133;Vösendorf Vösendorf-Siebenhirten;Vösendorf;43017023;48.1255179;16.319029
60205671;Schwechat B10/Hauptplatz;Schwechat;43007040;48.140866;16.4776805
60205921;Schwechat Plankenwehrstraße;Schwechat;43007040;48.1417952;16.4747969
60251351;Roßkopfgasse/Hainbachgasse;Wien;49000001;48.2459851;16.2168456
60251352;Hainbachgasse;Wien;49000001;48.2467868;16.2170343
60251353;Laskywiesengasse;Wien;49000001;48.2475883;16.2186063
60251354;Hinterhainbach;Wien;49000001;48.2487668;16.2188489
60251355;Roßkopfgasse;Wien;49000001;48.2472175;16.2192711
60251356;Trollwiese;Wien;49000001;48.2411154;16.2069282
60251359;Sofienalpenstraße/Roßkopfgasse;Wien;49000001;48.2446092;16.2141148
60299974;TP Hadersdorf;Wien;49000001;48.2108457;16.2200167
